Date,Open,High,Low,Close,Volume
2018-04-26 00:00:00.000000,0.00020251,0.00020300,0.00020250,0.00020298,3716.00000000
2018-04-26 00:01:00.000000,0.00020284,0.00020291,0.00020245,0.00020252,3806.00000000
2018-04-26 00:02:00.000000,0.00020274,0.00020274,0.00020249,0.00020252,1293.00000000
2018-04-26 00:03:00.000000,0.00020252,0.00020269,0.00020251,0.00020269,11814.00000000
2018-04-26 00:04:00.000000,0.00020261,0.00020266,0.00020061,0.00020167,16487.00000000
2018-04-26 00:05:00.000000,0.00020145,0.00020145,0.00020071,0.00020113,2133.00000000
2018-04-26 00:06:00.000000,0.00020100,0.00020260,0.00020073,0.00020221,5623.00000000
2018-04-26 00:07:00.000000,0.00020258,0.00020260,0.00020173,0.00020187,762.00000000
2018-04-26 00:08:00.000000,0.00020183,0.00020219,0.00020005,0.00020204,13718.00000000
2018-04-26 00:09:00.000000,0.00020203,0.00020203,0.00020068,0.00020130,9373.00000000
2018-04-26 00:10:00.000000,0.00020130,0.00020207,0.00020106,0.00020150,4472.00000000
2018-04-26 00:11:00.000000,0.00020140,0.00020155,0.00020132,0.00020147,6321.00000000
2018-04-26 00:12:00.000000,0.00020133,0.00020200,0.00020132,0.00020194,10372.00000000
2018-04-26 00:13:00.000000,0.00020180,0.00020211,0.00020180,0.00020204,6729.00000000
2018-04-26 00:14:00.000000,0.00020204,0.00020205,0.00020196,0.00020204,2147.00000000
2018-04-26 00:15:00.000000,0.00020204,0.00020251,0.00020204,0.00020213,7891.00000000
2018-04-26 00:16:00.000000,0.00020213,0.00020245,0.00020132,0.00020132,12397.00000000
2018-04-26 00:17:00.000000,0.00020171,0.00020171,0.00020074,0.00020117,11370.00000000
2018-04-26 00:18:00.000000,0.00020178,0.00020178,0.00020116,0.00020119,5193.00000000
2018-04-26 00:19:00.000000,0.00020092,0.00020165,0.00020092,0.00020093,4385.00000000
2018-04-26 00:20:00.000000,0.00020125,0.00020140,0.00020001,0.00020090,11564.00000000
2018-04-26 00:21:00.000000,0.00020123,0.00020123,0.00020054,0.00020054,5118.00000000
2018-04-26 00:22:00.000000,0.00020088,0.00020129,0.00020009,0.00020129,5294.00000000
2018-04-26 00:23:00.000000,0.00020129,0.00020254,0.00020055,0.00020070,21435.00000000
2018-04-26 00:24:00.000000,0.00020101,0.00020101,0.00019997,0.00020045,15782.00000000
2018-04-26 00:25:00.000000,0.00020042,0.00020051,0.00019915,0.00019970,15931.00000000
2018-04-26 00:26:00.000000,0.00019970,0.00019982,0.00019888,0.00019964,12232.00000000
2018-04-26 00:27:00.000000,0.00019939,0.00019989,0.00019924,0.00019986,4648.00000000
2018-04-26 00:28:00.000000,0.00019985,0.00020036,0.00019907,0.00019998,7782.00000000
2018-04-26 00:29:00.000000,0.00019992,0.00020038,0.00019942,0.00019942,5616.00000000
2018-04-26 00:30:00.000000,0.00020003,0.00020038,0.00019961,0.00019987,9738.00000000
2018-04-26 00:31:00.000000,0.00019976,0.00020019,0.00019898,0.00019898,4746.00000000
2018-04-26 00:32:00.000000,0.00019957,0.00019959,0.00019874,0.00019891,14393.00000000
2018-04-26 00:33:00.000000,0.00019893,0.00020019,0.00019835,0.00019945,43791.00000000
2018-04-26 00:34:00.000000,0.00019945,0.00019979,0.00019894,0.00019944,1783.00000000
2018-04-26 00:35:00.000000,0.00019945,0.00019974,0.00019912,0.00019912,9680.00000000
2018-04-26 00:36:00.000000,0.00019912,0.00020042,0.00019818,0.00020042,29156.00000000
2018-04-26 00:37:00.000000,0.00020089,0.00020350,0.00020054,0.00020113,33768.00000000
2018-04-26 00:38:00.000000,0.00020140,0.00020140,0.00019991,0.00020064,3785.00000000
2018-04-26 00:39:00.000000,0.00020068,0.00020105,0.00020040,0.00020042,2178.00000000
2018-04-26 00:40:00.000000,0.00020060,0.00020090,0.00019904,0.00019964,27529.00000000
2018-04-26 00:41:00.000000,0.00020005,0.00020375,0.00019986,0.00020264,30039.00000000
