Date,Open,High,Low,Close,Volume
2017-10-29 00:00:00.000000,0.00020799,0.00020799,0.00020799,0.00020799,244.00000000
2017-10-29 00:01:00.000000,0.00020700,0.00020700,0.00020700,0.00020700,5.00000000
2017-10-29 00:02:00.000000,0.00020402,0.00020703,0.00020402,0.00020703,8.00000000
2017-10-29 00:03:00.000000,0.00020429,0.00020794,0.00020207,0.00020794,9228.00000000
2017-10-29 00:04:00.000000,0.00020794,0.00020794,0.00020500,0.00020500,28.00000000
2017-10-29 00:05:00.000000,0.00020500,0.00020699,0.00020215,0.00020699,11.00000000
2017-10-29 00:06:00.000000,0.00020260,0.00020598,0.00020214,0.00020598,94.00000000
2017-10-29 00:07:00.000000,0.00020595,0.00020595,0.00020261,0.00020261,562.00000000
2017-10-29 00:08:00.000000,0.00020593,0.00020593,0.00020227,0.00020589,1181.00000000
2017-10-29 00:09:00.000000,0.00020592,0.00020789,0.00020592,0.00020789,454.00000000
2017-10-29 00:10:00.000000,0.00020778,0.00020779,0.00020778,0.00020779,598.00000000
2017-10-29 00:11:00.000000,0.00020779,0.00020779,0.00020779,0.00020779,0.00000000
2017-10-29 00:12:00.000000,0.00020768,0.00020770,0.00020768,0.00020770,543.00000000
2017-10-29 00:13:00.000000,0.00020768,0.00020768,0.00020768,0.00020768,19.00000000
2017-10-29 00:14:00.000000,0.00020401,0.00020760,0.00020401,0.00020758,1404.00000000
2017-10-29 00:15:00.000000,0.00020405,0.00020405,0.00020405,0.00020405,559.00000000
2017-10-29 00:16:00.000000,0.00020748,0.00020750,0.00020420,0.00020750,581.00000000
2017-10-29 00:17:00.000000,0.00020750,0.00020750,0.00020750,0.00020750,0.00000000
2017-10-29 00:18:00.000000,0.00020453,0.00020754,0.00020453,0.00020754,54.00000000
2017-10-29 00:19:00.000000,0.00020754,0.00020754,0.00020754,0.00020754,0.00000000
2017-10-29 00:20:00.000000,0.00020732,0.00020732,0.00020401,0.00020729,956.00000000
2017-10-29 00:21:00.000000,0.00020715,0.00020715,0.00020402,0.00020402,513.00000000
2017-10-29 00:22:00.000000,0.00020678,0.00020680,0.00020678,0.00020680,456.00000000
2017-10-29 00:23:00.000000,0.00020603,0.00020665,0.00020402,0.00020665,1047.00000000
2017-10-29 00:24:00.000000,0.00020678,0.00020679,0.00020678,0.00020679,460.00000000
2017-10-29 00:25:00.000000,0.00020412,0.00020595,0.00020411,0.00020595,1081.00000000
2017-10-29 00:26:00.000000,0.00020595,0.00020595,0.00020400,0.00020565,136.00000000
2017-10-29 00:27:00.000000,0.00020499,0.00020500,0.00020499,0.00020500,257.00000000
2017-10-29 00:28:00.000000,0.00020402,0.00020603,0.00020401,0.00020603,1612.00000000
2017-10-29 00:29:00.000000,0.00020412,0.00020536,0.00020411,0.00020536,1183.00000000
2017-10-29 00:30:00.000000,0.00020500,0.00020517,0.00020412,0.00020517,960.00000000
2017-10-29 00:31:00.000000,0.00020517,0.00020517,0.00020412,0.00020515,225.00000000
2017-10-29 00:32:00.000000,0.00020506,0.00020506,0.00020506,0.00020506,246.00000000
2017-10-29 00:33:00.000000,0.00020410,0.00020410,0.00020204,0.00020204,450.00000000
2017-10-29 00:34:00.000000,0.00020204,0.00020204,0.00020204,0.00020204,0.00000000
2017-10-29 00:35:00.000000,0.00020498,0.00020499,0.00020498,0.00020499,915.00000000
2017-10-29 00:36:00.000000,0.00020265,0.00020497,0.00020265,0.00020497,281.00000000
2017-10-29 00:37:00.000000,0.00020275,0.00020492,0.00020275,0.00020485,1366.00000000
2017-10-29 00:38:00.000000,0.00020485,0.00020485,0.00020485,0.00020485,0.00000000
2017-10-29 00:39:00.000000,0.00020469,0.00020469,0.00020282,0.00020283,1671.00000000
2017-10-29 00:40:00.000000,0.00020282,0.00020460,0.00020282,0.00020460,2104.00000000
2017-10-29 00:41:00.000000,0.00020283,0.00020454,0.00020283,0.00020450,1787.00000000
2017-10-29 00:42:00.000000,0.00020443,0.00020444,0.00020308,0.00020308,1509.00000000
2017-10-29 00:43:00.000000,0.00020308,0.00020453,0.00020308,0.00020448,1210.00000000
2017-10-29 00:44:00.000000,0.00020438,0.00020438,0.00020438,0.00020438,185.00000000
2017-10-29 00:45:00.000000,0.00020352,0.00020455,0.00020351,0.00020455,1332.00000000
2017-10-29 00:46:00.000000,0.00020402,0.00020402,0.00020352,0.00020399,1936.00000000
2017-10-29 00:47:00.000000,0.00020352,0.00020398,0.00020351,0.00020351,1444.00000000
2017-10-29 00:48:00.000000,0.00020352,0.00020454,0.00020352,0.00020450,1373.00000000
2017-10-29 00:49:00.000000,0.00020351,0.00020352,0.00020351,0.00020351,977.00000000
2017-10-29 00:50:00.000000,0.00020351,0.00020446,0.00020351,0.00020446,1014.00000000
2017-10-29 00:51:00.000000,0.00020352,0.00020461,0.00020300,0.00020461,1956.00000000
2017-10-29 00:52:00.000000,0.00020454,0.00020454,0.00020454,0.00020454,142.00000000
2017-10-29 00:53:00.000000,0.00020448,0.00020448,0.00020301,0.00020443,714.00000000
2017-10-29 00:54:00.000000,0.00020302,0.00020439,0.00020301,0.00020439,3229.00000000
2017-10-29 00:55:00.000000,0.00020301,0.00020312,0.00020301,0.00020311,1240.00000000
2017-10-29 00:56:00.000000,0.00020312,0.00020312,0.00020311,0.00020311,730.00000000
2017-10-29 00:57:00.000000,0.00020312,0.00020428,0.00020312,0.00020428,1816.00000000
2017-10-29 00:58:00.000000,0.00020428,0.00020450,0.00020428,0.00020450,643.00000000
2017-10-29 00:59:00.000000,0.00020312,0.00020445,0.00020311,0.00020445,547.00000000
