Date,Open,High,Low,Close,Volume
2018-05-26 00:00:00.000000,0.02202300,0.02205100,0.02199600,0.02205100,48.16200000
2018-05-26 00:01:00.000000,0.02202300,0.02208400,0.02202100,0.02208400,25.52900000
2018-05-26 00:02:00.000000,0.02201100,0.02207100,0.02201100,0.02207100,0.62500000
2018-05-26 00:03:00.000000,0.02206300,0.02206300,0.02206300,0.02206300,0.00100000
2018-05-26 00:04:00.000000,0.02205500,0.02206900,0.02205500,0.02205900,0.25000000
2018-05-26 00:05:00.000000,0.02205400,0.02205400,0.02205000,0.02205000,5.15200000
2018-05-26 00:06:00.000000,0.02205000,0.02205500,0.02201100,0.02201200,1.67200000
2018-05-26 00:07:00.000000,0.02201400,0.02206100,0.02201400,0.02206100,0.17400000
2018-05-26 00:08:00.000000,0.02201500,0.02205900,0.02201500,0.02205800,1.29200000
2018-05-26 00:09:00.000000,0.02203200,0.02205400,0.02203000,0.02204800,6.51600000
2018-05-26 00:10:00.000000,0.02206200,0.02207300,0.02206200,0.02207200,20.91300000
2018-05-26 00:11:00.000000,0.02207200,0.02207200,0.02207200,0.02207200,0.00000000
2018-05-26 00:12:00.000000,0.02205500,0.02207300,0.02202700,0.02202900,8.46600000
2018-05-26 00:13:00.000000,0.02206100,0.02206100,0.02203300,0.02206100,5.42000000
2018-05-26 00:14:00.000000,0.02205800,0.02205900,0.02202400,0.02205900,3.80600000
2018-05-26 00:15:00.000000,0.02204300,0.02206100,0.02204300,0.02206100,2.71100000
2018-05-26 00:16:00.000000,0.02203900,0.02206600,0.02203900,0.02204400,45.19900000
2018-05-26 00:17:00.000000,0.02204400,0.02205800,0.02204400,0.02204500,33.49200000
2018-05-26 00:18:00.000000,0.02204400,0.02204400,0.02202500,0.02202600,5.14900000
2018-05-26 00:19:00.000000,0.02205100,0.02205100,0.02205100,0.02205100,11.04100000
2018-05-26 00:20:00.000000,0.02202600,0.02205600,0.02202600,0.02205600,0.52100000
2018-05-26 00:21:00.000000,0.02205600,0.02205600,0.02205600,0.02205600,0.00000000
2018-05-26 00:22:00.000000,0.02205600,0.02205700,0.02205300,0.02205300,11.48000000
2018-05-26 00:23:00.000000,0.02202700,0.02202700,0.02202700,0.02202700,4.63300000
2018-05-26 00:24:00.000000,0.02205100,0.02205100,0.02205100,0.02205100,0.14000000
2018-05-26 00:25:00.000000,0.02205400,0.02209400,0.02204000,0.02204000,22.74000000
2018-05-26 00:26:00.000000,0.02204000,0.02204000,0.02202400,0.02202400,1.56400000
2018-05-26 00:27:00.000000,0.02205300,0.02205300,0.02201500,0.02201500,1.33800000
2018-05-26 00:28:00.000000,0.02205500,0.02205500,0.02205000,0.02205000,0.32300000
2018-05-26 00:29:00.000000,0.02203800,0.02203800,0.02203800,0.02203800,0.63800000
2018-05-26 00:30:00.000000,0.02203700,0.02208300,0.02199700,0.02199700,135.08200000
2018-05-26 00:31:00.000000,0.02203400,0.02208200,0.02203400,0.02208200,60.48300000
2018-05-26 00:32:00.000000,0.02203200,0.02207100,0.02195100,0.02196500,60.35000000
