Date,Open,High,Low,Close,Volume
2018-06-03 00:00:00.000000,0.00000793,0.00000794,0.00000793,0.00000793,55916.00000000
2018-06-03 00:01:00.000000,0.00000794,0.00000796,0.00000794,0.00000796,847424.00000000
2018-06-03 00:02:00.000000,0.00000796,0.00000797,0.00000795,0.00000796,122748.00000000
2018-06-03 00:03:00.000000,0.00000795,0.00000796,0.00000795,0.00000795,121273.00000000
2018-06-03 00:04:00.000000,0.00000795,0.00000796,0.00000795,0.00000796,99446.00000000
2018-06-03 00:05:00.000000,0.00000796,0.00000796,0.00000795,0.00000795,59292.00000000
2018-06-03 00:06:00.000000,0.00000796,0.00000796,0.00000795,0.00000795,120355.00000000
2018-06-03 00:07:00.000000,0.00000795,0.00000796,0.00000794,0.00000795,202701.00000000
2018-06-03 00:08:00.000000,0.00000794,0.00000795,0.00000794,0.00000795,137365.00000000
2018-06-03 00:09:00.000000,0.00000796,0.00000796,0.00000794,0.00000796,121725.00000000
2018-06-03 00:10:00.000000,0.00000795,0.00000796,0.00000794,0.00000795,159084.00000000
2018-06-03 00:11:00.000000,0.00000795,0.00000796,0.00000795,0.00000796,111170.00000000
2018-06-03 00:12:00.000000,0.00000795,0.00000796,0.00000795,0.00000796,214906.00000000
2018-06-03 00:13:00.000000,0.00000796,0.00000797,0.00000796,0.00000797,122189.00000000
2018-06-03 00:14:00.000000,0.00000796,0.00000797,0.00000796,0.00000797,10563.00000000
2018-06-03 00:15:00.000000,0.00000797,0.00000797,0.00000796,0.00000796,60427.00000000
2018-06-03 00:16:00.000000,0.00000797,0.00000797,0.00000796,0.00000797,121939.00000000
2018-06-03 00:17:00.000000,0.00000797,0.00000797,0.00000796,0.00000796,115355.00000000
2018-06-03 00:18:00.000000,0.00000797,0.00000797,0.00000796,0.00000797,424628.00000000
2018-06-03 00:19:00.000000,0.00000797,0.00000798,0.00000797,0.00000798,43822.00000000
2018-06-03 00:20:00.000000,0.00000798,0.00000798,0.00000796,0.00000796,146445.00000000
2018-06-03 00:21:00.000000,0.00000797,0.00000797,0.00000796,0.00000797,83172.00000000
2018-06-03 00:22:00.000000,0.00000797,0.00000797,0.00000796,0.00000796,207835.00000000
2018-06-03 00:23:00.000000,0.00000796,0.00000797,0.00000796,0.00000796,325221.00000000
2018-06-03 00:24:00.000000,0.00000796,0.00000796,0.00000795,0.00000796,22769.00000000
2018-06-03 00:25:00.000000,0.00000796,0.00000796,0.00000794,0.00000796,394877.00000000
2018-06-03 00:26:00.000000,0.00000795,0.00000796,0.00000795,0.00000795,12838.00000000
