Date,Open,High,Low,Close,Volume
2017-07-24 00:00:00.000000,0.08343800,0.08359600,0.08332400,0.08359600,1.93800000
2017-07-24 00:01:00.000000,0.08359600,0.08359600,0.08328900,0.08328900,1.52900000
2017-07-24 00:02:00.000000,0.08344900,0.08344900,0.08328900,0.08342000,0.12500000
2017-07-24 00:03:00.000000,0.08356400,0.08356400,0.08350700,0.08353200,0.41200000
2017-07-24 00:04:00.000000,0.08341900,0.08370200,0.08327500,0.08369600,7.23200000
2017-07-24 00:05:00.000000,0.08369600,0.08369600,0.08369600,0.08369600,0.00000000
2017-07-24 00:06:00.000000,0.08352300,0.08355400,0.08352300,0.08355400,3.98400000
2017-07-24 00:07:00.000000,0.08355400,0.08355800,0.08336200,0.08336200,4.26900000
2017-07-24 00:08:00.000000,0.08345900,0.08350300,0.08333300,0.08333300,1.31400000
2017-07-24 00:09:00.000000,0.08373900,0.08373900,0.08357600,0.08357600,0.12100000
2017-07-24 00:10:00.000000,0.08373900,0.08373900,0.08367400,0.08367400,2.66600000
2017-07-24 00:11:00.000000,0.08354900,0.08363300,0.08354900,0.08357100,7.93100000
2017-07-24 00:12:00.000000,0.08374800,0.08392700,0.08358300,0.08392700,1.83200000
2017-07-24 00:13:00.000000,0.08384600,0.08384600,0.08370700,0.08370700,0.97500000
2017-07-24 00:14:00.000000,0.08384400,0.08385200,0.08353900,0.08358400,1.22500000
2017-07-24 00:15:00.000000,0.08348900,0.08373800,0.08348900,0.08373800,0.16700000
2017-07-24 00:16:00.000000,0.08347600,0.08370800,0.08342000,0.08367800,0.25600000
2017-07-24 00:17:00.000000,0.08367600,0.08367600,0.08365500,0.08365500,0.37900000
2017-07-24 00:18:00.000000,0.08367600,0.08379600,0.08354900,0.08354900,3.12600000
2017-07-24 00:19:00.000000,0.08359200,0.08380300,0.08354900,0.08380300,1.49200000
2017-07-24 00:20:00.000000,0.08361200,0.08397300,0.08361200,0.08393900,1.33100000
2017-07-24 00:21:00.000000,0.08389200,0.08389200,0.08385900,0.08385900,1.33700000
2017-07-24 00:22:00.000000,0.08385900,0.08391800,0.08373400,0.08385300,3.65300000
2017-07-24 00:23:00.000000,0.08376900,0.08376900,0.08375300,0.08375700,7.64200000
2017-07-24 00:24:00.000000,0.08371500,0.08379800,0.08371500,0.08379800,1.19100000
2017-07-24 00:25:00.000000,0.08375700,0.08378600,0.08328000,0.08332200,33.01200000
2017-07-24 00:26:00.000000,0.08328000,0.08358900,0.08328000,0.08338700,2.61600000
2017-07-24 00:27:00.000000,0.08355500,0.08355500,0.08322700,0.08322700,2.98600000
2017-07-24 00:28:00.000000,0.08323500,0.08327200,0.08322700,0.08322700,2.78900000
2017-07-24 00:29:00.000000,0.08350100,0.08359600,0.08340000,0.08359600,1.25900000
2017-07-24 00:30:00.000000,0.08346500,0.08348000,0.08338500,0.08348000,1.58800000
2017-07-24 00:31:00.000000,0.08331500,0.08331500,0.08325100,0.08325100,0.42600000
2017-07-24 00:32:00.000000,0.08342500,0.08360000,0.08325100,0.08360000,19.71900000
2017-07-24 00:33:00.000000,0.08350700,0.08353600,0.08336800,0.08336800,1.67200000
2017-07-24 00:34:00.000000,0.08354300,0.08368700,0.08336000,0.08368700,15.20400000
2017-07-24 00:35:00.000000,0.08341600,0.08375200,0.08340300,0.08363400,12.81000000
2017-07-24 00:36:00.000000,0.08347800,0.08358300,0.08336800,0.08338400,8.32400000
2017-07-24 00:37:00.000000,0.08364700,0.08366300,0.08350600,0.08350600,28.29700000
2017-07-24 00:38:00.000000,0.08350600,0.08356300,0.08339500,0.08339500,15.76100000
2017-07-24 00:39:00.000000,0.08350600,0.08350600,0.08338100,0.08338100,2.27400000
2017-07-24 00:40:00.000000,0.08348300,0.08357300,0.08329900,0.08357300,4.60300000
2017-07-24 00:41:00.000000,0.08351900,0.08355000,0.08344000,0.08344000,2.96000000
2017-07-24 00:42:00.000000,0.08337800,0.08337800,0.08320600,0.08328700,8.46600000
2017-07-24 00:43:00.000000,0.08322400,0.08322400,0.08320600,0.08320800,9.04400000
2017-07-24 00:44:00.000000,0.08320800,0.08352000,0.08320800,0.08341300,4.90200000
2017-07-24 00:45:00.000000,0.08350200,0.08362400,0.08339200,0.08353800,7.10900000
2017-07-24 00:46:00.000000,0.08339700,0.08341700,0.08339700,0.08339700,1.68800000
2017-07-24 00:47:00.000000,0.08340900,0.08351000,0.08340900,0.08351000,0.28100000
2017-07-24 00:48:00.000000,0.08327100,0.08350200,0.08317400,0.08350100,19.30300000
2017-07-24 00:49:00.000000,0.08345100,0.08345100,0.08337500,0.08337500,7.60600000
2017-07-24 00:50:00.000000,0.08323100,0.08337500,0.08322200,0.08337500,31.64000000
2017-07-24 00:51:00.000000,0.08329400,0.08337000,0.08325000,0.08325000,11.12700000
2017-07-24 00:52:00.000000,0.08313700,0.08318900,0.08301300,0.08301300,7.26600000
2017-07-24 00:53:00.000000,0.08308400,0.08338700,0.08308400,0.08332500,4.99600000
2017-07-24 00:54:00.000000,0.08328700,0.08329800,0.08317000,0.08317000,0.71400000
2017-07-24 00:55:00.000000,0.08313600,0.08322900,0.08313600,0.08319600,3.63000000
2017-07-24 00:56:00.000000,0.08300800,0.08336800,0.08298400,0.08336800,12.53000000
2017-07-24 00:57:00.000000,0.08336800,0.08336800,0.08336800,0.08336800,1.24100000
2017-07-24 00:58:00.000000,0.08333800,0.08339400,0.08327500,0.08335100,5.23300000
2017-07-24 00:59:00.000000,0.08339400,0.08358300,0.08326000,0.08332700,99.04500000
2017-07-24 01:00:00.000000,0.08344400,0.08349000,0.08322300,0.08322300,10.24100000
2017-07-24 01:01:00.000000,0.08330100,0.08351200,0.08330100,0.08351200,10.82900000
2017-07-24 01:02:00.000000,0.08344900,0.08346600,0.08327500,0.08327500,3.23600000
2017-07-24 01:03:00.000000,0.08338300,0.08355200,0.08319300,0.08322200,2.81100000
2017-07-24 01:04:00.000000,0.08338400,0.08352000,0.08319400,0.08331000,2.92700000
2017-07-24 01:05:00.000000,0.08350900,0.08350900,0.08343200,0.08345500,9.17200000
2017-07-24 01:06:00.000000,0.08328700,0.08345400,0.08315300,0.08315300,9.49900000
2017-07-24 01:07:00.000000,0.08331200,0.08331200,0.08331200,0.08331200,2.02200000
2017-07-24 01:08:00.000000,0.08312500,0.08332200,0.08308300,0.08332200,3.46100000
2017-07-24 01:09:00.000000,0.08317900,0.08342600,0.08317900,0.08342600,1.06300000
2017-07-24 01:10:00.000000,0.08326200,0.08339700,0.08315300,0.08315300,14.60000000
2017-07-24 01:11:00.000000,0.08325400,0.08331600,0.08324300,0.08324300,15.11700000
2017-07-24 01:12:00.000000,0.08324300,0.08324800,0.08324300,0.08324800,2.23900000
2017-07-24 01:13:00.000000,0.08307200,0.08317700,0.08304100,0.08304100,2.94800000
2017-07-24 01:14:00.000000,0.08311200,0.08324600,0.08297800,0.08313600,2.88700000
2017-07-24 01:15:00.000000,0.08297300,0.08306600,0.08289300,0.08289300,4.94000000
2017-07-24 01:16:00.000000,0.08318500,0.08318500,0.08318500,0.08318500,1.37600000
2017-07-24 01:17:00.000000,0.08302600,0.08338200,0.08302600,0.08335500,3.39200000
2017-07-24 01:18:00.000000,0.08329200,0.08338500,0.08321100,0.08338500,5.66600000
2017-07-24 01:19:00.000000,0.08322700,0.08322700,0.08307200,0.08307200,1.51300000
2017-07-24 01:20:00.000000,0.08346300,0.08346300,0.08304200,0.08304200,0.83100000
2017-07-24 01:21:00.000000,0.08323400,0.08329700,0.08313000,0.08313000,3.30200000
2017-07-24 01:22:00.000000,0.08300400,0.08337800,0.08300400,0.08337800,0.61300000
2017-07-24 01:23:00.000000,0.08335600,0.08335600,0.08332100,0.08332100,0.03200000
2017-07-24 01:24:00.000000,0.08334500,0.08348300,0.08318800,0.08348300,1.28700000
2017-07-24 01:25:00.000000,0.08338300,0.08338300,0.08331900,0.08331900,9.10700000
2017-07-24 01:26:00.000000,0.08325400,0.08332500,0.08294300,0.08294300,1.37500000
2017-07-24 01:27:00.000000,0.08309400,0.08324800,0.08309400,0.08324800,1.16200000
2017-07-24 01:28:00.000000,0.08309300,0.08309300,0.08309300,0.08309300,0.15800000
2017-07-24 01:29:00.000000,0.08326800,0.08330700,0.08314600,0.08330700,1.96000000
2017-07-24 01:30:00.000000,0.08329900,0.08329900,0.08294900,0.08294900,3.40200000
2017-07-24 01:31:00.000000,0.08305900,0.08316300,0.08305900,0.08316300,1.72100000
2017-07-24 01:32:00.000000,0.08296000,0.08333300,0.08292500,0.08333300,1.65900000
2017-07-24 01:33:00.000000,0.08315100,0.08335400,0.08312900,0.08335400,1.60400000
2017-07-24 01:34:00.000000,0.08321800,0.08349700,0.08316300,0.08349700,7.72700000
2017-07-24 01:35:00.000000,0.08343700,0.08343700,0.08326400,0.08337300,5.74200000
2017-07-24 01:36:00.000000,0.08323400,0.08323400,0.08314900,0.08323400,5.36400000
2017-07-24 01:37:00.000000,0.08310100,0.08330400,0.08304200,0.08330400,1.20700000
2017-07-24 01:38:00.000000,0.08313200,0.08324100,0.08310000,0.08310300,3.02100000
2017-07-24 01:39:00.000000,0.08319400,0.08346200,0.08310000,0.08344900,12.56200000
2017-07-24 01:40:00.000000,0.08346200,0.08347400,0.08346200,0.08347400,0.67600000
2017-07-24 01:41:00.000000,0.08334300,0.08343300,0.08317300,0.08317300,8.38000000
2017-07-24 01:42:00.000000,0.08334200,0.08347800,0.08334200,0.08347800,1.04600000
2017-07-24 01:43:00.000000,0.08319600,0.08347700,0.08319600,0.08347700,6.16600000
2017-07-24 01:44:00.000000,0.08330600,0.08340700,0.08311300,0.08319700,14.94000000
2017-07-24 01:45:00.000000,0.08310000,0.08310000,0.08310000,0.08310000,0.24000000
2017-07-24 01:46:00.000000,0.08324500,0.08324500,0.08321100,0.08321100,1.85000000
2017-07-24 01:47:00.000000,0.08343900,0.08351600,0.08335300,0.08335300,0.07400000
2017-07-24 01:48:00.000000,0.08351600,0.08353300,0.08339000,0.08339000,0.08500000
2017-07-24 01:49:00.000000,0.08348300,0.08349300,0.08324000,0.08324000,0.53300000
2017-07-24 01:50:00.000000,0.08336800,0.08345700,0.08336800,0.08345700,0.20900000
2017-07-24 01:51:00.000000,0.08350800,0.08354500,0.08321800,0.08321800,0.45300000
2017-07-24 01:52:00.000000,0.08325200,0.08325200,0.08321900,0.08321900,5.98900000
2017-07-24 01:53:00.000000,0.08340500,0.08346400,0.08330800,0.08331700,10.02300000
2017-07-24 01:54:00.000000,0.08338700,0.08338700,0.08315100,0.08315100,4.86400000
2017-07-24 01:55:00.000000,0.08335800,0.08335800,0.08332800,0.08332800,2.57300000
2017-07-24 01:56:00.000000,0.08339500,0.08339500,0.08331800,0.08334000,7.04700000
2017-07-24 01:57:00.000000,0.08334000,0.08334000,0.08321800,0.08329900,57.24600000
2017-07-24 01:58:00.000000,0.08329900,0.08342300,0.08329900,0.08342300,4.48400000
2017-07-24 01:59:00.000000,0.08342300,0.08355500,0.08342300,0.08355400,10.38500000
2017-07-24 02:00:00.000000,0.08347800,0.08347800,0.08342300,0.08347300,9.83700000
2017-07-24 02:01:00.000000,0.08326600,0.08352300,0.08319800,0.08352300,2.65200000
2017-07-24 02:02:00.000000,0.08336200,0.08336200,0.08336200,0.08336200,0.05800000
2017-07-24 02:03:00.000000,0.08333200,0.08333200,0.08325200,0.08325200,2.84200000
2017-07-24 02:04:00.000000,0.08333900,0.08347300,0.08329700,0.08347300,1.89800000
