Date,Open,High,Low,Close,Volume
2017-08-23 00:00:00.000000,0.01134200,0.01136000,0.01132500,0.01133900,3.31000000
2017-08-23 00:01:00.000000,0.01133900,0.01137100,0.01132600,0.01133000,240.18000000
2017-08-23 00:02:00.000000,0.01135400,0.01137800,0.01134100,0.01136500,46.45000000
2017-08-23 00:03:00.000000,0.01136100,0.01138400,0.01136100,0.01138400,78.90000000
2017-08-23 00:04:00.000000,0.01133600,0.01136900,0.01133600,0.01136600,3.98000000
2017-08-23 00:05:00.000000,0.01138400,0.01139100,0.01135400,0.01139100,68.37000000
2017-08-23 00:06:00.000000,0.01138300,0.01139100,0.01136900,0.01139100,48.64000000
2017-08-23 00:07:00.000000,0.01139100,0.01139400,0.01136500,0.01136500,30.28000000
2017-08-23 00:08:00.000000,0.01137000,0.01139300,0.01136500,0.01138000,30.63000000
2017-08-23 00:09:00.000000,0.01137400,0.01139300,0.01137400,0.01139300,19.41000000
2017-08-23 00:10:00.000000,0.01138900,0.01138900,0.01136600,0.01138800,7.18000000
2017-08-23 00:11:00.000000,0.01136800,0.01136800,0.01136500,0.01136500,6.60000000
2017-08-23 00:12:00.000000,0.01136500,0.01137100,0.01135500,0.01135900,278.91000000
2017-08-23 00:13:00.000000,0.01135500,0.01137600,0.01135500,0.01137600,48.18000000
2017-08-23 00:14:00.000000,0.01139100,0.01139100,0.01135500,0.01135500,32.29000000
2017-08-23 00:15:00.000000,0.01134500,0.01136600,0.01132600,0.01132600,17.38000000
2017-08-23 00:16:00.000000,0.01132600,0.01134300,0.01132500,0.01134300,6.62000000
2017-08-23 00:17:00.000000,0.01134300,0.01134300,0.01132500,0.01132500,12.82000000
2017-08-23 00:18:00.000000,0.01135300,0.01137300,0.01134200,0.01137000,69.93000000
2017-08-23 00:19:00.000000,0.01138800,0.01138800,0.01133000,0.01137900,3.93000000
2017-08-23 00:20:00.000000,0.01133000,0.01134400,0.01132600,0.01132600,2.69000000
2017-08-23 00:21:00.000000,0.01134100,0.01134400,0.01134100,0.01134400,55.99000000
2017-08-23 00:22:00.000000,0.01132700,0.01135600,0.01132700,0.01135600,9.34000000
2017-08-23 00:23:00.000000,0.01135400,0.01135500,0.01132900,0.01132900,1.34000000
